dataset	sample_ID	genes_1	genes_2	breakpoint1	breakpoint2	status	support_split	support_span	filters	source	duplicates	nb_sources
Heyer_2019	SRR7646928	ELK4	ELK4	1:205616478	1:205623891	FP	13	11	Inner;s0_Local	manta		1
Heyer_2019	SRR7646928	IRF2BP2	intergenic	1:234605169	2:84029413	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646928	AC062031.1	IRF2BP2	2:145919800	1:234605171	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646928	MAML2	AP000779.1;MAML2	11:96091892	11:96093517	FP	9	12	Inner;s0_Local	manta		1
Heyer_2019	SRR7646928	intergenic	intergenic	16:34160705	21:8254566	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646928	ZDHHC7	ZDHHC7	16:84979189	16:84981994	FP	28	16	Inner;s0_Local	manta		1
Heyer_2019	SRR7646928	SUZ12	SUZ12	17:31988497	17:31982999	FP	25	9	Inner;s0_Local	manta		1
Heyer_2019	SRR7646928	LPP	intergenic	3:188883481	20:56678200	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646928	intergenic	FP671120.1	21:8258544	21:8214207	FP	0	8	Imprecise	manta		1
Heyer_2019	SRR7646928	MIR6087	FP671120.1	X:109054542	21:8218033	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646928	MIR6087	intergenic	X:109054590	21:8445297	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646928	LPP	MED27	3:188883090	9:132077771	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646928	SEC31A	SEC31A	4:82874611	4:82881940	FP	4	5	Inner;s0_Local	manta		1
Heyer_2019	SRR7646928	MET	MET	7:116700284	7:116699071	FP	34	18	Inner;s0_Local	manta		1
Heyer_2019	SRR7646929	EML4	ALK	2:42325554	2:29223528	TP	11	1	PASS	manta		4
Heyer_2019	SRR7646929	intergenic	HFM1	21:8445274	1:91387591	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646929	AC062031.1	IRF2BP2	2:145919800	1:234605171	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646929	NEAT1	FZD4	11:65444294	11:86953977	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646929	intergenic	intergenic	21:8445623	12:127166372	FP	0	0	Imprecise;lowSupport	manta	21:8445100->X:109054506	1
Heyer_2019	SRR7646929	MT-RNR2	AC025283.3;MTRNR2L4	MT:2513	16:3372009	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646929	MT-RNR2	ATCAY	MT:2365	19:3927452	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646929	MT-RNR2	PLCB4	MT:2166	20:9168935	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646929	FP671120.1	intergenic	21:8216269	20:30513646	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646929	intergenic	FP671120.1	21:8259575	21:8214149	FP	1	9	s0_Local;s0_LowEvidence	manta	21:8437520->21:8209654,4:69430899->21:8216133	1
Heyer_2019	SRR7646929	MIR6087	FP671120.1	X:109054542	21:8218030	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646929	AC058822.1;FIP1L1	AC058822.1;FIP1L1	4:53428183	4:53414615	FP	10	6	Inner;s0_Local;s0_LowEvidence	manta		1
Heyer_2019	SRR7646929	LIFR	LIFR	5:38523419	5:38530666	FP	17	6	Inner;s0_Local	manta		1
Heyer_2019	SRR7646932	TMPRSS2	ERG	21:41499199	21:38472105	TP	12	0	s0_LowEvidence	manta		1
Heyer_2019	SRR7646932	intergenic	HFM1	21:8445275	1:91387590	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646932	ELK4	ELK4	1:205616478	1:205623891	FP	245	181	Inner;s0_Local	manta		1
Heyer_2019	SRR7646932	TET1	TET1	10:68647005	10:68644698	FP	29	25	Inner;s0_Local	manta		1
Heyer_2019	SRR7646932	intergenic	DLG2	21:8441717	11:85484208	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646932	ETFRF1;KRAS	intergenic	12:25205730	6:54775251	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646932	intergenic	intergenic	16:34160705	21:8254566	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646932	LINC00486	FP671120.1	2:32916214	21:8216087	FP	0	8	Imprecise	manta		1
Heyer_2019	SRR7646932	intergenic	FP671120.1	21:8258544	21:8214207	FP	0	9	Imprecise	manta		1
Heyer_2019	SRR7646932	LIFR	LIFR	5:38523419	5:38530666	FP	117	62	Inner;s0_Local	manta		1
Heyer_2019	SRR7646932	NCOA2	NCOA2	8:70159505	8:70162854	FP	28	16	Inner;s0_Local	manta		1
Heyer_2019	SRR7646933	TMPRSS2	ERG	21:41508081	21:38584945	TP	350	0	s0_LowEvidence	manta		4
Heyer_2019	SRR7646933	FP236383.1	HFM1	21:8401042	1:91387591	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646933	intergenic	HFM1	21:8445274	1:91387591	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646933	ELK4	ELK4	1:205616478	1:205623891	FP	249	237	Inner;s0_Local	manta		1
Heyer_2019	SRR7646933	AC062031.1	IRF2BP2	2:145919800	1:234605171	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646933	TET1	TET1	10:68647005	10:68644698	FP	51	45	Inner;s0_Local	manta		1
Heyer_2019	SRR7646933	ERC1	ERC1	12:1190052	12:1180540	FP	16	12	Inner;s0_Local;s0_LowEvidence	manta		1
Heyer_2019	SRR7646933	MIPOL1	MIPOL1	14:37369624	14:37285318	FP	11	11	Inner;s0_Local	manta		1
Heyer_2019	SRR7646933	intergenic	intergenic	16:34160705	21:8254566	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646933	SUZ12	SUZ12	17:31988497	17:31982999	FP	27	18	Inner;s0_Local	manta		1
Heyer_2019	SRR7646933	LPP	SPAG16	3:188886752	2:213302644	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646933	intergenic	FP671120.1	21:8258547	21:8214205	FP	0	8	Imprecise	manta	5:71851017->21:8216615,21:8444728->21:8216653	1
Heyer_2019	SRR7646933	LIFR	LIFR	5:38523419	5:38530666	FP	113	81	Inner;s0_Local	manta		1
Heyer_2019	SRR7646933	TACC1	TACC1	8:38840267	8:38838489	FP	13	0	Inner;s0_Local;s0_LowEvidence	manta		1
Heyer_2019	SRR7646933	HOOK3	HOOK3	8:42943445	8:42906173	FP	11	12	Inner;s0_Local	manta		1
Heyer_2019	SRR7646933	NCOA2	NCOA2	8:70159505	8:70162854	FP	36	24	Inner;s0_Local	manta		1
Heyer_2019	SRR7646933	NTRK2	NTRK2	9:84710791	9:84702159	FP	10	11	Inner;s0_Local	manta		1
Heyer_2019	SRR7646934	TMPRSS2	ERG	NA	NA	FN	NA	NA		manta		0
Heyer_2019	SRR7646934	intergenic	HFM1	21:8445274	1:91387591	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646934	ELK4	ELK4	1:205616478	1:205623891	FP	374	386	Inner;s0_Local	manta		1
Heyer_2019	SRR7646934	IRF2BP2	intergenic	1:234605169	2:84029413	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646934	AC062031.1	IRF2BP2	2:145919800	1:234605171	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646934	TET1	TET1	10:68647005	10:68644698	FP	47	41	Inner;s0_Local	manta		1
Heyer_2019	SRR7646934	MAML2	AP000779.1;MAML2	11:96091892	11:96093517	FP	18	17	Inner;s0_Local	manta		1
Heyer_2019	SRR7646934	intergenic	NFIB	13:68496448	9:14082677	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646934	MIPOL1	MIPOL1	14:37369624	14:37285318	FP	11	9	Inner;s0_Local	manta		1
Heyer_2019	SRR7646934	intergenic	intergenic	16:34160705	21:8254566	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646934	SUZ12	SUZ12	17:31988497	17:31982999	FP	18	11	Inner;s0_Local	manta		1
Heyer_2019	SRR7646934	HLA-B;HLA-C	AC020907.4;GRAMD1A	6:31269997	19:35023967	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646934	RGPD5	RGPD5	2:109845134	2:109838000	FP	5	4	Inner;s0_Local	manta		1
Heyer_2019	SRR7646934	AL035658.1;EP300;EP300-AS1	intergenic	22:41179912	2:193238570	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646934	intergenic	FP671120.1	21:8258547	21:8214205	FP	0	10	Imprecise	manta	21:8446178->21:8218793	1
Heyer_2019	SRR7646934	PIK3CA	PIK3CA	3:179204588	3:179203544	FP	9	9	Inner;s0_Local	manta		1
Heyer_2019	SRR7646934	AC058822.1;FIP1L1	AC058822.1;FIP1L1	4:53428183	4:53414615	FP	29	33	Inner;s0_Local	manta		1
Heyer_2019	SRR7646934	SEC24D	HLA-B	4:118755553	6:31354063	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646934	LIFR	LIFR	5:38523419	5:38530666	FP	45	20	Inner;s0_Local	manta	5:38499513->5:38502799	1
Heyer_2019	SRR7646935	TMPRSS2	ERG	21:41508081	21:38584945	TP	209	0	s0_LowEvidence	manta		4
Heyer_2019	SRR7646935	FP236383.1	HFM1	21:8401042	1:91387591	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646935	intergenic	HFM1	21:8445274	1:91387591	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646935	TPR	TPR	1:186314673	1:186317542	FP	0	8	Imprecise;Inner	manta		1
Heyer_2019	SRR7646935	ELK4	ELK4	1:205616478	1:205623891	FP	837	903	Inner;s0_Local	manta		1
Heyer_2019	SRR7646935	IRF2BP2	intergenic	1:234605166	2:183493198	FP	0	0	Imprecise;lowSupport	manta	1:234605169->2:84029413	1
Heyer_2019	SRR7646935	AC062031.1	IRF2BP2	2:145919800	1:234605171	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646935	TET1	TET1	10:68647005	10:68644698	FP	84	73	Inner;s0_Local	manta		1
Heyer_2019	SRR7646935	intergenic	DLG2	21:8441701	11:85484204	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646935	MAML2	AP000779.1;MAML2	11:96091892	11:96093517	FP	26	25	Inner;s0_Local	manta		1
Heyer_2019	SRR7646935	intergenic	intergenic	16:34160705	21:8254566	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646935	SUZ12	SUZ12	17:31988497	17:31982999	FP	18	9	Inner;s0_Local;s0_LowEvidence	manta		1
Heyer_2019	SRR7646935	FP236383.1	AD000090.1	21:8392848	19:35575614	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646935	RGPD5	RGPD5	2:109845134	2:109838000	FP	8	4	Inner;s0_Local	manta		1
Heyer_2019	SRR7646935	MIR6087	intergenic	X:109054542	21:8445296	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646935	LIFR	LIFR	5:38523419	5:38530666	FP	158	100	Inner;s0_Local	manta		1
Heyer_2019	SRR7646935	BRAF	BRAF	7:140739899	7:140749319	FP	10	4	Inner;s0_Local	manta		1
Heyer_2019	SRR7646935	NCOA2	NCOA2	8:70213903	8:70216764	FP	27	16	Inner;s0_Local	manta	8:70159505->8:70162854	1
Heyer_2019	SRR7646936	intergenic	HFM1	21:8445274	1:91387591	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646936	ELK4	ELK4	1:205616478	1:205623891	FP	157	146	Inner;s0_Local	manta		1
Heyer_2019	SRR7646936	intergenic	intergenic	16:34160686	21:8254580	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646936	intergenic	FP671120.1	21:8258547	21:8214205	FP	0	10	Imprecise	manta	21:8444509->21:8216120	1
Heyer_2019	SRR7646942	MN1	ETV6	22:27796763	12:11839140	TP	1592	208	PASS	manta	22:27796763->12:11826402,22:27796763->12:11773843	4
Heyer_2019	SRR7646942	NFYC	NFYC	1:40753246	1:40738836	FP	4	4	Inner;s0_Local;s0_LowEvidence	manta		1
Heyer_2019	SRR7646942	STIL	STIL	1:47280241	1:47282459	FP	33	35	Inner;s0_Local;s0_LowEvidence	manta		1
Heyer_2019	SRR7646942	MLLT10	MLLT10	10:21735235	10:21730900	FP	0	9	Imprecise;Inner	manta		1
Heyer_2019	SRR7646942	KAT6B	KAT6B	10:74843478	10:74838683	FP	75	42	Inner;s0_Local	manta	10:74989112->10:74969660	1
Heyer_2019	SRR7646942	NUP98	NUP98	11:3768581	11:3776021	FP	82	66	Inner;s0_Local	manta	11:3731391->11:3753408	1
Heyer_2019	SRR7646942	AC008012.1;CCND2	SLC22A10	12:4300949	11:63245037	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646942	PICALM	PICALM	11:86022367	11:86031611	FP	217	115	Inner;s0_Local	manta	11:86007542->11:86031611	1
Heyer_2019	SRR7646942	PAFAH1B2	PAFAH1B2	11:117163892	11:117152441	FP	40	35	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	PAFAH1B2	CLVS1	11:117169483	8:61171322	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646942	DDX6	DDX6	11:118758774	11:118763306	FP	11	8	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	KDM5A	LINC02376	12:318374	12:127279530	FP	0	7	Imprecise	manta		1
Heyer_2019	SRR7646942	ERC1	ERC1	12:1444750	12:1371833	FP	21	22	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	ETV6	MN1	12:11752579	22:27751096	FP	551	80	PASS	manta		4
Heyer_2019	SRR7646942	NUP88;RABEP1	LINC01619	17:5385450	12:92021018	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646942	PSPC1	ZMYM2	13:19782386	13:19959958	FP	0	1	Imprecise;lowSupport	manta		3
Heyer_2019	SRR7646942	ZMYM2	ZMYM2	13:20083776	13:20064451	FP	111	75	Inner;s0_Local	manta	13:20006586->13:20002850,13:20006586->13:19993063,13:20067390->13:20051433,13:20036909->13:19993063	1
Heyer_2019	SRR7646942	TRAV13-1	TRAJ42	14:21869354	14:22496894	FP	12	0	s0_LowEvidence	manta		1
Heyer_2019	SRR7646942	CIITA;DEXI	CIITA	16:10931043	16:10925575	FP	7	8	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	AL035658.1;EP300;EP300-AS1	intergenic	22:41179877	16:31537227	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646942	NUP88;RABEP1	RABEP1	17:5363016	17:5350451	FP	0	11	Imprecise;Inner	manta		1
Heyer_2019	SRR7646942	AC004702.1;SPECC1	AC004702.1;SPECC1	17:20205912	17:20204333	FP	604	473	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	MSI2	MSI2	17:57268553	17:57266646	FP	5	14	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	MSI2	LINC01483	17:57681801	17:69813888	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646942	AC104365.1;MALT1	AC104365.1;MALT1	18:58700591	18:58696366	FP	41	24	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	AC008735.2;U2AF2	U2AF2	19:55662526	19:55660573	FP	21	15	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	PPP1CB;SPDYA	PPP1CB;SPDYA	2:28788809	2:28783907	FP	0	41	Imprecise;Inner	manta		1
Heyer_2019	SRR7646942	TTL	TTL	2:112520312	2:112501289	FP	1	8	Inner;s0_Local;s0_LowEvidence	manta		1
Heyer_2019	SRR7646942	ASXL1	ASXL1	20:32369123	20:32366384	FP	511	273	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	PLCG1-AS1;TOP1	TOP1	20:41101353	20:41092472	FP	120	109	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	LPP	intergenic	3:188883481	20:56678200	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646942	RUNX1	RUNX1	21:34834410	21:34859578	FP	212	86	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	IGLC3	IGLC2	22:22906803	22:22901303	FP	0	8	IG;Imprecise	manta		1
Heyer_2019	SRR7646942	MRTFA	MRTFA	22:40552106	22:40594735	FP	7	9	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	EP300	EP300	22:41140257	22:41125864	FP	57	30	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	TFRC	TFRC	3:196073930	3:196075360	FP	53	40	Inner;s0_Local	manta	3:196053418->3:196077122	1
Heyer_2019	SRR7646942	NSD2	NSD2	4:1904378	4:1900626	FP	57	30	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	HSP90AB1	HSP90AB2P	6:44250439	4:13337210	FP	72	0	inNormal;s0_LowEvidence	manta		1
Heyer_2019	SRR7646942	AC058822.1;FIP1L1	AC058822.1;FIP1L1	4:53428183	4:53414615	FP	641	31	Inner;s0_Local	manta	4:53428183->4:53425872	1
Heyer_2019	SRR7646942	RAP1GDS1	RAP1GDS1	4:98421394	4:98404477	FP	7	5	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	SMAD5	SMAD5	5:136154163	5:136147832	FP	36	31	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	RANBP17	RANBP17	5:171205612	5:171183171	FP	129	224	Inner;s0_Local	manta	5:170896115->5:170878097,5:170924550->5:170909661	1
Heyer_2019	SRR7646942	NSD1	NSD1	5:177212195	5:177209636	FP	108	107	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	DEK	DEK	6:18236452	6:18258405	FP	706	509	Inner;s0_Local	manta		1
Heyer_2019	SRR7646942	FGFR1OP;Z94721.2	FGFR1OP;Z94721.2	6:167033971	6:167022409	FP	35	18	Inner;s0_Local	manta	6:167040339->6:167022409	1
Heyer_2019	SRR7646942	SBDS	SBDS	7:66991137	7:66994341	FP	40	24	Inner;s0_Local;s0_LowEvidence	manta		1
Heyer_2019	SRR7646942	TRIM24	TRIM24	7:138579532	7:138576373	FP	52	32	Inner;s0_Local	manta	7:138551180->7:138519189,7:138573642->7:138525241	1
Heyer_2019	SRR7646942	C7orf55-LUC7L2;LUC7L2	C7orf55-LUC7L2;LUC7L2	7:139409654	7:139398599	FP	57	48	Inner;inNormal;s0_Local	manta		1
Heyer_2019	SRR7646942	PCM1	PCM1	8:17953186	8:17950615	FP	0	11	Imprecise;Inner	manta		1
Heyer_2019	SRR7646942	NCOA2	NCOA2	8:70213903	8:70216764	FP	282	198	Inner;s0_Local	manta	8:70159505->8:70162854	1
Heyer_2019	SRR7646942	PSIP1	AL592293.2;CLCN3P1	9:15469977	9:15055903	FP	1	0	lowSupport;s0_LowEvidence	manta		1
Heyer_2019	SRR7646942	CNTRL	CNTRL	9:121166180	9:121161856	FP	235	112	Inner;s0_Local	manta	9:121125839->9:121124014	1
Heyer_2019	SRR7646948	EWSR1	FLI1	NA	NA	FN	NA	NA		manta		0
Heyer_2019	SRR7646948	AC062031.1	IRF2BP2	2:145919800	1:234605171	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646948	ERLIN2	EXTL3	8:37757672	8:28713447	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646951	SS18	SSX2	NA	NA	FN	NA	NA		manta		0
Heyer_2019	SRR7646951	IRF2BP2	intergenic	1:234605166	2:183493198	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646951	AC062031.1	IRF2BP2	2:145919800	1:234605172	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646951	TET1	TET1	10:68647005	10:68644698	FP	298	61	Inner;s0_Local	manta		1
Heyer_2019	SRR7646951	intergenic	COL1A1	11:97356516	17:50184822	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646951	AL035658.1;EP300;EP300-AS1	intergenic	22:41179900	2:193238570	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646951	LPP	MED27	3:188883090	9:132077771	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646952	EWSR1	ERG	NA	NA	FN	NA	NA		manta		0
Heyer_2019	SRR7646952	NOS2	CCND1	17:27796141	11:69651507	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646955	EWSR1	FLI1	NA	NA	FN	NA	NA		manta		0
Heyer_2019	SRR7646955	ELK4	ELK4	1:205616478	1:205623891	FP	40	12	Inner;s0_Local	manta		1
Heyer_2019	SRR7646955	IRF2BP2	intergenic	1:234605166	2:183493198	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646955	AC062031.1	IRF2BP2	2:145919800	1:234605171	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646955	ETFRF1;KRAS	intergenic	12:25205730	6:54775251	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646955	CDH11	intergenic	16:64946361	2:219073135	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646955	SUZ12	SUZ12	17:31988497	17:31982999	FP	18	5	Inner;s0_Local	manta		1
Heyer_2019	SRR7646955	AL035658.1;EP300;EP300-AS1	intergenic	22:41179901	2:193238570	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646961	BCR	ABL1	NA	NA	FN	NA	NA		manta		0
Heyer_2019	SRR7646961	intergenic	SLC35E3	3:193069127	12:68764072	FP	14	0	s0_LowEvidence	manta		1
Heyer_2019	SRR7646961	FURIN	ADAMTS1	15:90881451	21:26839808	FP	6	0	s0_LowEvidence	manta		3
Heyer_2019	SRR7646962	BCR	ABL1	22:23290413	9:130854064	TP	506	51	PASS	manta		4
Heyer_2019	SRR7646962	STIL	STIL	1:47280241	1:47282459	FP	27	27	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	KAT6B	KAT6B	10:74843478	10:74838683	FP	24	13	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	NUP98	NUP98	11:3731391	11:3753408	FP	29	20	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	AC008012.1;CCND2	SLC22A10	12:4300947	11:63245040	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646962	PICALM	PICALM	11:86007542	11:86031611	FP	227	7	Inner;s0_Local;s0_LowEvidence	manta	11:85996826->11:86031611	1
Heyer_2019	SRR7646962	DDX10	DDX10	11:108679560	11:108673467	FP	6	5	Inner;s0_Local;s0_LowEvidence	manta		1
Heyer_2019	SRR7646962	PAFAH1B2	PAFAH1B2	11:117163892	11:117152441	FP	22	16	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	PAFAH1B2	CLVS1	11:117169483	8:61171322	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646962	KMT2A	KMT2A	11:118501857	11:118494288	FP	0	7	Imprecise;Inner	manta		1
Heyer_2019	SRR7646962	ERC1	ERC1	12:1028572	12:998324	FP	6	6	Inner;s0_Local;s0_LowEvidence	manta		1
Heyer_2019	SRR7646962	LINC01619	NUP88;RABEP1	12:92021018	17:5385450	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646962	ZMYM5	ZMYM5	13:19835477	13:19838985	FP	6	6	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	ZMYM2	ZMYM2	13:20006586	13:20002850	FP	34	25	Inner;s0_Local	manta	13:20083776->13:20064451	1
Heyer_2019	SRR7646962	TRBV7-4	GPR180	7:142455269	13:94630607	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646962	intergenic	TRAJ20	14:21888504	14:22524331	FP	10	2	PASS	manta		1
Heyer_2019	SRR7646962	TRIP11	TRIP11	14:92007640	14:92011072	FP	14	12	Inner;s0_Local;s0_LowEvidence	manta		1
Heyer_2019	SRR7646962	CREBBP	CREBBP	16:3749627	16:3770986	FP	12	9	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	AC004702.1;SPECC1	AC004702.1;SPECC1	17:20205912	17:20204333	FP	213	191	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	AC104365.1;MALT1	AC104365.1;MALT1	18:58700591	18:58696366	FP	17	7	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	PPP1CB;SPDYA	PPP1CB;SPDYA	2:28788809	2:28783907	FP	34	21	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	ASXL1	ASXL1	20:32369123	20:32366384	FP	227	88	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	PLCG1-AS1;TOP1	TOP1	20:41101353	20:41092472	FP	66	51	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	RUNX1	RUNX1	21:34834410	21:34859578	FP	199	81	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	ABL1	BCR	9:130714455	22:23292541	FP	68	1	PASS	manta	9:130836384->22:23290463	4
Heyer_2019	SRR7646962	AC097634.4;FOXP1	AC097634.4;FOXP1	3:71041328	3:71053773	FP	51	44	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	intergenic	TRGC1	3:182539131	7:38262256	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646962	AC058822.1;FIP1L1	AC058822.1;FIP1L1	4:53428183	4:53414615	FP	295	22	Inner;s0_Local	manta	4:53444103->4:53383773	1
Heyer_2019	SRR7646962	RANBP17	RANBP17	5:171205612	5:171183171	FP	74	115	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	DEK	DEK	6:18236452	6:18258405	FP	631	462	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	TRBV7-4	AC004129.2	7:142455272	7:25186314	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646962	DOCK5	IKZF1	8:25399040	7:50402680	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646962	SBDS	SBDS	7:66991137	7:66994341	FP	26	17	Inner;s0_Local;s0_LowEvidence	manta		1
Heyer_2019	SRR7646962	NAMPT	NAMPT	7:106274967	7:106277110	FP	29	38	Inner;s0_Local	manta		1
Heyer_2019	SRR7646962	NCOA2	NCOA2	8:70213903	8:70216764	FP	294	184	Inner;s0_Local	manta	8:70159505->8:70162854	1
Heyer_2019	SRR7646962	PSIP1	AL592293.2;CLCN3P1	9:15472632	9:15056052	FP	0	0	Imprecise;lowSupport	manta		1
Heyer_2019	SRR7646962	CNTRL	CNTRL	9:121166180	9:121161856	FP	60	31	Inner;s0_Local	manta	9:121125839->9:121124014	1
Heyer_2019	SRR7646963	BCR	ABL1	22:23290413	9:130854064	TP	700	84	PASS	manta		4
Heyer_2019	SRR7646963	STIL	STIL	1:47280241	1:47282459	FP	37	36	Inner;s0_Local	manta		1
Heyer_2019	SRR7646963	MLLT10	MLLT10	10:21727928	10:21713772	FP	28	14	Inner;s0_Local	manta		1
Heyer_2019	SRR7646963	KAT6B	KAT6B	10:74989112	10:74969660	FP	14	11	Inner;s0_Local	manta		1
Heyer_2019	SRR7646963	NUP98	NUP98	11:3768581	11:3776021	FP	62	41	Inner;s0_Local	manta		1
Heyer_2019	SRR7646963	AC008012.1;CCND2	SLC22A10	12:4300947	11:63245040	FP	0	0	Imprecise;lowSupport	manta		1
