dataset	sample_ID	genes_1	genes_2	breakpoint1	breakpoint2	status	support_split	support_span	filters	source	duplicates	nb_sources
Tembe_2014	SRR1548811	EWSR1	ATF1	22:29287134	12:50814280	TP	11	1	PASS	manta		4
Tembe_2014	SRR1548811	TMPRSS2	ETV1	21:41494375	7:13935838	TP	12	1	PASS	manta		4
Tembe_2014	SRR1548811	EWSR1	FLI1	22:29287134	11:128807180	TP	0	1	Imprecise;lowSupport	manta		3
Tembe_2014	SRR1548811	ETV6	NTRK3	12:11869969	15:87940753	TP	12	3	PASS	manta		4
Tembe_2014	SRR1548811	CD74	AL132671.2;ROS1	5:150404680	6:117324415	TP	9	0	s0_LowEvidence	manta		3
Tembe_2014	SRR1548811	HOOK3	RET	8:42968214	10:43116584	TP	10	1	PASS	manta		4
Tembe_2014	SRR1548811	EML4	ALK	NA	NA	FN	NA	NA		manta		0
Tembe_2014	SRR1548811	AKAP9	BRAF	NA	NA	FN	NA	NA		manta		0
Tembe_2014	SRR1548811	BRD4	NUTM1	19:15254152	15:34347969	TP	7	2	PASS	manta		4
Tembe_2014	SRR1548811	MT-ND2	AL669831.3;MTND2P28	MT:5478	1:630603	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	MT-ATP6	AL669831.3;MTATP8P1	MT:8680	1:633631	FP	10	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1548811	RER1	SORCS2	1:2393059	4:7530353	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	FBLIM1	1:43647037	1:15785329	FP	0	7	Imprecise	manta		1
Tembe_2014	SRR1548811	LDLRAP1	intergenic	1:25567977	4:4762654	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	LDLR;SPC24	intergenic	19:11132521	1:83242552	FP	0	9	Imprecise	manta		1
Tembe_2014	SRR1548811	AL359504.1;PRKACB	TXN2	1:84086233	22:36467328	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	PRKACB	TXN2	1:84086552	22:36467456	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AL357055.1	RPS19	1:113169066	19:41861112	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	MCL1	STX3	1:150576411	11:59757822	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	GUCY1A1	THEM4	4:155688258	1:151874377	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ADAR	PCNT	1:154582471	21:46443469	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ADAR	ZMIZ1-AS1	1:154582475	10:78974674	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	OTX2-AS1	KIRREL1	14:56904276	1:158097271	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	EI24;FEZ1	intergenic	11:125584242	1:158455833	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	IFI16	SRBD1	1:159010161	2:45451301	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	VDAC1	ACBD6	5:133972170	1:180436542	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	CACNA1E	ARMC10	1:181718612	7:103099576	FP	26	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1548811	UBALD2	DISC1;TSNAX-DISC1	17:76271160	1:231627219	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC062031.1	IRF2BP2	2:145919800	1:234605171	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	HECTD4	intergenic	12:112161257	1:238083981	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ASB13	DMD	10:5639724	X:31863019	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	KIF11	CYC1	10:92650900	8:144096790	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	PRKAR1B	PIK3AP1	7:579256	10:96653659	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ATP5MDP1;FTX	ATP5MD	X:74173926	10:103392423	FP	10	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1548811	IQGAP1	AC010998.1	15:90501155	10:120964885	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC009690.1;AC009690.2;HEXA	CFAP46	15:72345446	10:132809080	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ZNF195	PRELID2	11:3358766	5:145673747	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	SWAP70	BBOX1-AS1	11:9751721	11:27194661	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	NAV2	C9orf78	11:19994570	9:129827782	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC117440.1	MTCH2	3:137535785	11:47625741	FP	0	0	Imprecise;inNormal;lowSupport	manta		1
Tembe_2014	SRR1548811	AC063949.1	MTCH2	12:92531103	11:47625741	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AP001803.1	GNAS	11:56736361	20:58903531	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	intergenic	2:94790180	22:12797309	FP	15	0	s0_LowEvidence	manta	9:61859963->9:61858284,MT:16445->MT:91,Y:11169459->11:60747422,20:30652895->4:49560542,3:89486564->4:49560538,6:104085592->9:64134425,8:43503723->9:64134429	1
Tembe_2014	SRR1548811	PIEZO1	SLC22A10;SLC22A25	16:88716361	11:63192178	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	SLC25A1	SLC25A1P1	22:19176578	11:85935479	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	SLC25A1	intergenic	22:19176064	11:85935722	FP	0	0	Imprecise;lowSupport	manta	22:19175889->11:85935913,22:19175881->7:63932243	1
Tembe_2014	SRR1548811	POLR2E	AP001889.1;RDX	19:1090087	11:110050016	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ANKMY1	intergenic	2:240522145	11:124459547	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	NIPSNAP2	12:720204	7:55999534	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC141557.1	AC007881.2	12:9406308	2:71022621	FP	41	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1548811	DDX55P1	DDX55	12:11513506	12:123618611	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	MGST1;SUPT16HP1	SUPT16H	12:16400460	14:21360933	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	KLHL42	SAMHD1	12:27795639	20:36922694	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	TMBIM6	TMBIM6	12:49762871	12:49761728	FP	16	0	Inner;s0_Local;s0_LowEvidence	manta		1
Tembe_2014	SRR1548811	AC115837.1;MIR2052HG	AC023509.1;PCBP2	8:74603740	12:53462481	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	CD63	SLIT2	12:55725851	4:20497660	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	RPL14P1	intergenic	12:62965801	2:176233687	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	RPL14P1	AC012519.1;CADPS	12:62965801	3:62779351	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	CAND1	6:152891035	12:67311532	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	LPIN1	intergenic	2:11784290	12:91707928	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	LINC01619	NUP88;RABEP1	12:92021018	17:5385450	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	HIP1R	CSGALNACT1	12:122862447	8:19516907	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	MFSD12	12:124736652	19:3538650	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	RPL23	PAN3	17:38850081	13:28238925	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ESD	CREB5	13:46779976	7:28441607	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AGTR1	RCBTB1	3:148728913	13:49533073	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	C13orf42	ABHD12;PYGB	13:51128538	20:25297829	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	TRIOBP	intergenic	22:37774005	13:58608734	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ATXN8OS	RPL14	13:70139429	3:40462061	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	STK24	STK24P1	13:98461774	X:136295928	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	PYGL	3:104364604	14:50905380	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ADGRG7;GMFBP1	GMFB	3:100665279	14:54480956	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC008050.1	AC010260.1;SERINC5	14:76657494	5:80139614	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC024581.1;AC106798.1	DICER1	5:67858586	14:95087926	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AL928654.2;MTA1	intergenic	14:105469766	9:99395781	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	MT-TK	intergenic	MT:8295	15:31164564	FP	0	0	Imprecise;lowSupport	manta	MT:8295->7:23054792	1
Tembe_2014	SRR1548811	LINC01060	GOLGA8B	4:188659132	15:34528077	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC018512.1;SERF2	AC084368.1;SLC25A13	15:43793083	7:96306810	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	KIFC1	LINC00927	6:33409742	15:80319912	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	CNOT1;SETD6	FANCI	16:58520250	15:89267529	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	WDR90	DTNB	16:664176	2:25463775	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	AARS2;AL353588.1;TMEM151B	16:3577812	6:44299988	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	U91319.1	AC005523.2;FEM1A	16:13349203	19:4794936	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	IL11RA	intergenic	9:34661560	16:13862431	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	BFAR	2:46638064	16:14650182	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	SLC25A1	16:35174381	22:19175890	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	SERPINE2	intergenic	2:223975682	16:35311973	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	FTO	CACFD1	16:53875344	9:133470201	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	ZFP1	3:56716218	16:75170970	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	WWOX	WWOX	16:78432752	16:79211608	FP	5	1	Inner	manta		1
Tembe_2014	SRR1548811	PIEZO1	intergenic	16:88716361	2:71853799	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC005695.2;STX8	SRR;TSR1	17:9301648	17:2322671	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	RYK	ANKFY1;RYKP1	3:134195082	17:4222910	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC026954.2;GPS2	GPS2P1	17:7314291	9:2876108	FP	0	0	Imprecise;inNormal;lowSupport	manta		1
Tembe_2014	SRR1548811	SENP3;SENP3-EIF4A1	LINC01322	17:7571837	3:165312928	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	RPS18P12	RPS18	17:14705488	6:33275797	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	ASIC2	9:130705401	17:33524850	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	FAM117A	KIAA2026;MLANA	17:49737095	9:5909263	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ERN1	AARS2;AL353588.1;TMEM151B	17:64048605	6:44299916	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	B3GNTL1	RYBP	17:82962796	3:72446621	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	TUBB8P12	TUBB7P	18:47582	4:189982665	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	CRELD2	PIEZO2	22:49923761	18:11108676	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AP005212.4	intergenic	18:14252621	3:44108846	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC016205.1	HSBP1L1	18:39336886	18:79968089	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	BSG	KAT6A	19:582330	8:41957104	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	CHD7	AP3D1	8:60782265	19:2101459	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	MFSD12	SLC35F1	19:3538650	6:118187587	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	MFSD12	CPLX1	19:3538650	4:824385	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	AHSA2P;USP34	19:4243224	2:61189507	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	PIN4;RPS4X	RPS4XP22	X:72273863	19:9683611	FP	0	0	Imprecise;inNormal;lowSupport	manta		1
Tembe_2014	SRR1548811	LDLR;SPC24	DOK5	19:11132447	20:54617120	FP	0	7	Imprecise	manta		1
Tembe_2014	SRR1548811	intergenic	KANK2	4:11058648	19:11164745	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	BST2	5:51971451	19:17405592	FP	0	0	Imprecise;lowSupport	manta	Y:15823562->19:17405592	1
Tembe_2014	SRR1548811	AC020907.6;FXYD3	intergenic	19:35123615	2:899150	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	GRM8	CYTH2	7:126508467	19:48481921	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	UBXN2A	intergenic	2:24004217	X:9200210	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	CEBPZ;CEBPZOS	CNTLN	2:37204497	9:17282183	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC007388.1	BX890604.2	2:39581956	X:3821681	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC007238.1;LINC01122	IK	2:58460677	5:140660115	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC091887.1;LARS	AC016747.2;AC016747.4;C2orf74	5:146113337	2:61160433	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	SLC1A4	20:17911241	2:65022576	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ZFPM2;ZFPM2-AS1	SPRED2	8:105796274	2:65367995	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	IK	2:147561432	5:140660115	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	RPL14	intergenic	3:40462061	2:176233686	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	NRP2	intergenic	2:205795391	4:117402744	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	RPL37A	AC009220.1	2:216499398	7:139227707	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	GRSF1	2:234310679	4:70825431	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	HCG17;HLA-L	TRAF3IP1	6:30262744	2:238348081	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	MT-ND1	SPTLC3	MT:3552	20:13167324	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	XRN2	LINC01492	20:21389696	9:103153723	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	FRG1EP	FRG1CP	20:29490847	20:28588757	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	CR381653.2	ANKRD20A21P	21:9376283	20:30665306	FP	34	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1548811	AC090578.1	SAMHD1;TLDC2	8:88819032	20:36890419	FP	11	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1548811	OSER1	intergenic	20:44202961	6:52224595	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	UBXN7	STK4	3:196350595	20:45071244	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AL049697.1;SLC35A1	AL109930.1;AL354993.1;TSHZ2	6:87507828	20:53405105	FP	5	1	PASS	manta		1
Tembe_2014	SRR1548811	intergenic	EBLN3P	20:53530852	9:37089843	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	FP671120.1	21:8258537	21:8214188	FP	0	6	Imprecise	manta		1
Tembe_2014	SRR1548811	FP236383.1	FP671120.1	21:8401971	21:8218788	FP	0	6	Imprecise	manta		1
Tembe_2014	SRR1548811	AC004160.1	CR381653.1	7:11286680	21:9367458	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	C21orf91;C21orf91-OT1	MKLN1	21:17789265	7:131258604	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	MARCKS	21:26235616	6:113861015	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ZBTB10	intergenic	8:80520789	21:28761217	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	CTBP2P1	22:10752751	Y:56855293	FP	14	0	s0_LowEvidence	manta		3
Tembe_2014	SRR1548811	CU104787.1	intergenic	22:11068153	22:10754412	FP	9	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1548811	ZNF595	intergenic	4:68824	22:12178326	FP	66	13	PASS	manta	4:68824->22:11813761	1
Tembe_2014	SRR1548811	RNF185	intergenic	22:31206141	4:122076329	FP	0	12	Imprecise	manta		1
Tembe_2014	SRR1548811	TRIOBP	CA3;CA3-AS1	22:37774005	8:85445537	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	TRIM56	intergenic	7:101097664	22:50495727	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	COL6A4P1	ASAH1	3:15172490	8:18067104	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	LINC01811	TRIM56	3:34303808	7:101097652	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	RPL14	AC012519.1;CADPS	3:40462061	3:62779351	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	GBE1	STIMATE;TMEM110-MUSTN1	3:81546192	3:52837978	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ST3GAL6	CTSO	3:98794435	4:155945568	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	MT-ND5	HHLA2	MT:14023	3:108300082	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	MRAS	8:21582109	3:138405026	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	RPL8	AC021074.1;PCOLCE2	8:144791299	3:142827454	FP	10	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1548811	FNDC3B	intergenic	3:172399845	5:91717944	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	YWHAG	SOX2-OT	7:76328828	3:181280131	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	DLG1	AL355987.3;TMEM141	3:197204641	9:136793038	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	FLNA	MYL5	X:154348765	4:680617	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AARS2;AL353588.1;TMEM151B	GAK	6:44299913	4:890695	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	GAK	intergenic	4:895015	9:81426364	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	DYNLT1	AC110768.2	6:158637771	4:10411499	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	SNHG15	intergenic	7:44983742	4:26118758	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	INMT-MINDY4;MINDY4	intergenic	7:30835891	4:49559607	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC091887.1;LARS	intergenic	5:146113337	4:74306711	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	AC091887.1;LARS	LINC02267	5:146113108	4:96636149	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	PPA2	AC005178.1	4:105369672	5:133720619	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	NT5C3A	LINC01378;NT5C3AP1	7:33014506	4:117574873	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	SEC24D	HLA-C	4:118755553	6:31268941	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	RPL37	COL19A1;RPL37P15	5:40832555	6:70098478	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	MT-TE	MTND6P22	MT:14713	5:100046503	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	MT-ND6	MTND6P22	MT:14447	5:100046768	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	MT-ATP6	MTATP6P2	MT:8982	5:100052317	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	HNRNPKP1	HNRNPK	5:127511728	9:83970819	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	MT-TE	MTND6P4;PCBD2	MT:14736	5:134924178	FP	32	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1548811	BMP6	KCTD20	6:7835833	6:36490556	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	PRKAR1B	6:18713840	7:578844	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	C6orf62	AC009264.1	6:24705319	7:136790556	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	HLA-C	HLA-J;ZNRD1ASP	6:31268937	6:30009773	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	HLA-C	HLA-B	6:31268939	6:31354060	FP	0	7	HLA;Imprecise	manta		1
Tembe_2014	SRR1548811	HLA-B;HLA-C	HLA-B	6:31269966	6:31354665	FP	0	7	HLA;Imprecise;Inner	manta		1
Tembe_2014	SRR1548811	Z84488.2	CBX3	6:116452644	7:26212597	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	ASAH1	intergenic	8:18067133	6:145370347	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	TSPAN33	GSDME	7:129150762	7:24698547	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	STARD3NL	CBX3	7:38194752	7:26212597	FP	0	3	Imprecise	manta		1
Tembe_2014	SRR1548811	KDM7A	SNHG15	7:140120732	7:44983740	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	SNHG15	KDM7A	7:44983743	7:140120752	FP	0	3	Imprecise	manta		1
Tembe_2014	SRR1548811	UPP1	UPP1	7:48106351	7:48104176	FP	2	5	Inner;s0_Local	manta		1
Tembe_2014	SRR1548811	intergenic	AC108863.1;PLEKHA2	7:74921879	8:38971956	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	DTX2P1;DTX2P1-UPK3BP1-PMS2P11	DTX2	7:77003449	7:76504356	FP	0	3	Imprecise	manta		1
Tembe_2014	SRR1548811	FANCC	EBLN3P	9:95405841	9:37089798	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	EIF2S3	EIF2S3	X:24074959	X:24073600	FP	0	3	Imprecise;Inner	manta		1
Tembe_2014	SRR1548811	FAM199X	TBL1Y	X:104193584	Y:6950257	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1548811	intergenic	AC244107.1	X:154584941	X:154654754	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	EWSR1	ATF1	22:29287134	12:50814143	TP	0	188	Imprecise	manta	22:29287134->12:50814192	1
Tembe_2014	SRR1659951	TMPRSS2	ETV1	21:41494375	7:13935838	TP	11763	4000	PASS	manta	21:41494356->7:13935896	4
Tembe_2014	SRR1659951	EWSR1	FLI1	22:29287134	11:128809157	TP	0	1302	Imprecise	manta	22:29287134->11:128807180	1
Tembe_2014	SRR1659951	ETV6	NTRK3	12:11869969	15:87940753	TP	0	892	Imprecise	manta	12:11869969->15:87933184	4
Tembe_2014	SRR1659951	CD74	AL132671.2;ROS1	5:150404680	6:117321394	TP	0	1958	Imprecise	manta	5:150405085->6:117324415,5:150405085->6:117321394,5:150404680->6:117324415	1
Tembe_2014	SRR1659951	HOOK3	RET	8:42968214	10:43116584	TP	10955	1182	PASS	manta		4
Tembe_2014	SRR1659951	EML4	ALK	2:42301392	2:29223528	TP	0	4000	Imprecise	manta	2:42295259->2:29223528	4
Tembe_2014	SRR1659951	AKAP9	BRAF	7:92003235	7:140783157	TP	0	1161	Imprecise	manta	7:92003235->7:140787584	1
Tembe_2014	SRR1659951	BRD4	NUTM1	19:15254152	15:34347969	TP	11969	525	PASS	manta		4
Tembe_2014	SRR1659951	RER1	SORCS2	1:2393059	4:7530353	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	FBXO44	SIRT3	1:11661776	11:222593	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	FBLIM1	1:43647037	1:15785329	FP	0	14	Imprecise	manta		1
Tembe_2014	SRR1659951	RCC2	intergenic	1:17408781	11:36242135	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	HLA-C	AL080251.1;IFFO2	6:31269338	1:18918887	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	HNRNPRP1;MLLT10	HNRNPR	10:21625634	1:23318688	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	LDLRAP1	intergenic	1:25567977	4:4762654	FP	0	0	Imprecise;lowSupport	manta		1
